Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;radio;usb;sensors;batdescription1;colors;price;batstandby1;battalktime1;memoryother;cam2features;bodyother;displayprotection;models;build;gprstext;edge;featuresother;displayother;optionalother;nfc;batmusicplayback1
https://www.gsmarena.com/blu_studio_g2_hd-8461.php;https://fdn2.gsmarena.com/vv/bigpic/blu-sg2hd11.jpg;BLU Studio G2 HD;Released 2016, December;141g, 10.5mm thickness;Android 6.0;8GB storage, microSDXC;0;N/A;61,622 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6580;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;;HSPA 21.1/5.76 Mbps;2016, December;Available. Released 2016, December;146 x 73.6 x 10.5 mm (5.75 x 2.90 x 0.41 in);141 g (4.97 oz);Dual SIM (Mini-SIM);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~64.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 6.0 (Marshmallow);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 1GB RAM;5 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer;Removable Li-Po 2000 mAh battery;Gray, Gold, Rose Gold;;Up to 700 h (2G) / Up to 650 h (3G);Up to 25 h (2G) / Up to 14 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_life_max-8460.php;https://fdn2.gsmarena.com/vv/bigpic/blu-lm.jpg;BLU Life Max;Released 2016, November;153g, 8.7mm thickness;Android 6.0;16GB storage, microSDXC;3;N/A;97,511 hits;"5.5""";720x1280 pixels;2 GB RAM;MT6737;3150 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7, 12, 17;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, November;Available. Released 2016, November;154.5 x 77.1 x 8.7 mm (6.08 x 3.04 x 0.34 in);153 g (5.40 oz);Dual SIM (Micro-SIM);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~70.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 6.0 (Marshmallow);Mediatek MT6737 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDXC;16GB 2GB RAM;8 MP, AF;LED flash, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP, LE;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Fingerprint (rear-mounted), accelerometer, proximity;Non-removable Li-Po 3700 mAh battery;Dark Blue;;Up to 700 h (2G) / Up to 550 h (3G);Up to 28 h (2G) / Up to 19 h (3G);eMMC 5.0;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_advance_4_0_m-8459.php;https://fdn2.gsmarena.com/vv/bigpic/blu-a40m.jpg;BLU Advance 4.0 M;Released 2016, November;114g, 10.3mm thickness;Android 6.0;4GB 512MB RAM storage, microSDXC slot;0;N/A;66,821 hits;"4.0""";480x800 pixels;512 MB RAM;;1300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900;;HSPA 21.1/5.76 Mbps;2016, November;Available. Released 2016, November;123.6 x 61.5 x 10.3 mm (4.87 x 2.42 x 0.41 in);114 g (4.02 oz);Dual SIM (Micro-SIM, dual stand-by);TFT capacitive touchscreen, 16M colors;4.0 inches, 45.5 cm(~59.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 6.0 (Marshmallow);;Quad-core 1.2 GHz;Mali-400;microSDXC;4GB 512MB RAM;2 MP;LED flash;720@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;2.1;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer;Removable Li-Po 1300 mAh battery;Black, White/Blue;;Up to 700 h (2G) / Up to 500 h (3G);Up to 17 h (2G) / Up to 12 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_dash_xl-8457.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dxl.jpg;BLU Dash XL;Released 2016, November;168g, 9.4mm thickness;Android 6.0;8GB storage, microSDXC;1;N/A;76,015 hits;"5.5""";720x1280 pixels;1 GB RAM;MT6580;2500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - D710U;;HSPA 21.1/5.76 Mbps;2016, November;Available. Released 2016, November;155 x 78.1 x 9.4 mm (6.10 x 3.07 x 0.37 in);168 g (5.93 oz);Dual SIM (Micro-SIM);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~68.9% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 6.0 (Marshmallow);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 1GB RAM;5 MP;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2500 mAh battery;Gray, Rose gold;;Up to 700 h (2G) / Up to 625 h (3G);Up to 22 h (2G) / Up to 18 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_dash_g-8456.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dg.jpg;BLU Dash G;Released 2016, November;157g, 9.8mm thickness;Android 6.0;4GB 512MB RAM storage, microSDXC slot;0;N/A;52,687 hits;"5.0""";480x854 pixels;512 MB RAM;MT6580;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - D470U;;HSPA 21.1/5.76 Mbps;2016, November;Available. Released 2016, November;146.3 x 73.7 x 9.8 mm (5.76 x 2.90 x 0.39 in);157 g (5.54 oz);Dual SIM (Mini-SIM);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~63.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 6.0 (Marshmallow);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;4GB 512MB RAM;5 MP;LED flash;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Accelerometer, proximity;Removable Li-Po 2000 mAh battery;Black, Gold, White;;Up to 900 h (2G) / Up to 750 h (3G);Up to 24 h (2G) / Up to 12 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_vivo_6-8426.php;https://fdn2.gsmarena.com/vv/bigpic/blu-vivo6.jpg;BLU Vivo 6;Released 2016, November;170g, 7mm thickness;Android 6.0;64GB storage, microSDXC;11;0.2%;237,510 hits;"5.5""";1080x1920 pixels;4 GB RAM;MT6755 Helio P10;3130 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 1900 / 2100;1, 3, 7, 8, 20, 38, 39, 40, 41;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2016, November;Available. Released 2016, November;154.3 x 74.9 x 7 mm (6.07 x 2.95 x 0.28 in);170 g (6.00 oz);Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~72.2% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 6.0 (Marshmallow);Mediatek MT6755 Helio P10 (28 nm);Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Mali-T860MP2;microSDXC (uses shared SIM slot);64GB 4GB RAM;13 MP, f/2.0, PDAF;LED flash, panorama, HDR;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;2.0, Type-C 1.0 reversible connector, USB On-The-Go;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Non-removable Li-Po 3130 mAh battery;Gold, Rose gold;;Up to 725 h (2G) / Up to 625 h (3G);Up to 26 h (2G) / Up to 16 h (3G);eMMC 5.1;;;Corning Gorilla Glass 3;;;;;;;;;
https://www.gsmarena.com/blu_studio_xl2-8427.php;https://fdn2.gsmarena.com/vv/bigpic/blu-sxl2.jpg;BLU Studio XL2;Released 2016, November;200g, 9.1mm thickness;Android 6.0;16GB storage, microSDXC;13;0.1%;156,123 hits;"6.0""";720x1280 pixels;2 GB RAM;MT6737;4900 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7, 12, 17;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, November;Available. Released 2016, November;165.7 x 83.6 x 9.1 mm (6.52 x 3.29 x 0.36 in);200 g (7.05 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;6.0 inches, 99.2 cm(~71.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~245 ppi density);Android 6.0 (Marshmallow);Mediatek MT6737 (28 nm);Quad-core 1.3 GHz Cortex-A53;Mali-T720;microSDXC;16GB 2GB RAM;13 MP, f/2.2, AF;LED flash, panorama;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP, LE;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Accelerometer, proximity;Non-removable Li-Po 4900 mAh battery;Gray, Gold, Rose Gold;;Up to 800 h (2G) / Up to 700 h (3G);Up to 68 h (2G) / Up to 46 h (3G);eMMC 5.0;LED flash;;;Studio XL 2;;;;;;;;
https://www.gsmarena.com/blu_studio_g_max-8428.php;https://fdn2.gsmarena.com/vv/bigpic/blu-sgm.jpg;BLU Studio G Max;Released 2016, November;146g, 8.1mm thickness;Android 6.0;8GB storage, microSDXC;3;0.1%;61,418 hits;"5.2""";720x1280 pixels;1 GB RAM;MT6580;2300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;;HSPA 21.1/5.76 Mbps;2016, November;Available. Released 2016, November;148.4 x 73.9 x 8.1 mm (5.84 x 2.91 x 0.32 in);146 g (5.15 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.2 inches, 74.5 cm(~68.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~282 ppi density);Android 6.0 (Marshmallow);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Non-removable Li-Po 2300 mAh battery;Gray, Gold, Pink;;Up to 750 h (2G) / Up to 700 h (3G);Up to 25 h (2G) / Up to 14 h (3G);;LED flash;;;;;;;;;;;
https://www.gsmarena.com/blu_studio_g_plus_hd-8429.php;https://fdn2.gsmarena.com/vv/bigpic/blu-sgphd.jpg;BLU Studio G Plus HD;Released 2016, November;189g, 8.9mm thickness;Android 6.0;8GB storage, microSDXC;1;N/A;54,113 hits;"5.5""";720x1280 pixels;1 GB RAM;MT6580;2500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;;HSPA 21.1/5.76 Mbps;2016, November;Available. Released 2016, November;148.7 x 77.4 x 8.9 mm (5.85 x 3.05 x 0.35 in);189 g (6.67 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~72.5% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 6.0 (Marshmallow);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 1GB RAM;5 MP, AF;LED flash;720p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0;Accelerometer, proximity;Non-removable Li-Po 2500 mAh battery;Gold, Gray, Rose Gold;;Up to 625 h (3G);Up to 22 h (2G) / Up to 20 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_life_one_x2-8349.php;https://fdn2.gsmarena.com/vv/bigpic/blu-life-one-x2.jpg;BLU Life One X2;Released 2016, September;166g, 9.5mm thickness;Android 6.0.1;16GB/64GB storage, microSDXC;23;N/A;307,599 hits;"5.2""";1080x1920 pixels;2/4 GB RAM;Snapdragon 430;3150 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7, 12, 17;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, September;Available. Released 2016, September;148 x 72.4 x 9.5 mm (5.83 x 2.85 x 0.37 in);166 g (5.86 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.2 inches, 74.5 cm(~69.6% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~424 ppi density);Android 6.0.1 (Marshmallow);Qualcomm MSM8937 Snapdragon 430 (28 nm);Octa-core 1.4 GHz Cortex-A53;Adreno 505;microSDXC;16GB 2GB RAM, 64GB 4GB RAM;16 MP, f/2.0, PDAF;LED flash, panorama, HDR;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Fingerprint (rear-mounted), accelerometer, gyro, proximity;Non-removable Li-Po 3150 mAh battery;Gray, Rose Gold;;Up to 725 h (2G) / Up to 625 h (3G);Up to 26 h (2G) / Up to 16 h (3G);eMMC 5.1;LED flash;;Corning Gorilla Glass 3;Life One X2;;;;;;;;
https://www.gsmarena.com/blu_vivo_5r-8338.php;https://fdn2.gsmarena.com/vv/bigpic/blu-vivo-5r.jpg;BLU Vivo 5R;Released 2016, September;166g, 8.3mm thickness;Android 6.0;32GB storage, microSDXC;23;N/A;301,028 hits;"5.5""";1080x1920 pixels;3 GB RAM;MT6753;3150 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7, 12, 17;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2016, September;Available. Released 2016, September;154.5 x 75.6 x 8.3 mm (6.08 x 2.98 x 0.33 in);166 g (5.86 oz);Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~71.4% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 6.0 (Marshmallow);Mediatek MT6753 (28 nm);Octa-core 1.3 GHz Cortex-A53;Mali-T720MP3;microSDXC (uses shared SIM slot);32GB 3GB RAM;"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF";LED flash, panorama, HDR;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Fingerprint (rear-mounted), accelerometer, proximity;Non-removable Li-Po 3150 mAh battery;Gray, Gold;;Up to 725 h (2G) / Up to 625 h (3G);Up to 26 h (2G) / Up to 16 h (3G);;LED flash;;;5R;;;;;;;;
https://www.gsmarena.com/blu_pure_xr-8296.php;https://fdn2.gsmarena.com/vv/bigpic/blu-pure-xr.jpg;BLU Pure XR;Released 2016, August;147.2g, 7mm thickness;Android 6.0;64GB storage, microSDXC;23;N/A;223,478 hits;"5.5""";1080x1920 pixels;4 GB RAM;MT6755 Helio P10;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7;HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps;2016, August;Available. Released 2016, August;154.3 x 74.9 x 7 mm (6.07 x 2.95 x 0.28 in);147.2 g (5.19 oz);Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);AMOLED capacitive touchscreen, 16M colors;5.5 inches, 83.4 cm(~72.2% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 6.0 (Marshmallow);Mediatek MT6755 Helio P10 (28 nm);Octa-core (4x1.9 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Mali-T860MP2;microSDXC (uses shared SIM slot);64GB 4GB RAM;16 MP, f/1.8, PDAF, Laser AF;LED flash, HDR, panorama;1080p@30fps;"8 MP, 1/4""";;Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Fingerprint (front-mounted), accelerometer, gyro, proximity;Non-removable Li-Po 3000 mAh battery;Gray, Gold;;Up to 725 h (2G) / Up to 625 h (3G);Up to 26 h (2G) / Up to 16 h (3G);eMMC 5.1;;;Corning Gorilla Glass 3;;;;;;3D Touch display;;;
https://www.gsmarena.com/blu_studio_g_hd_lte-8322.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-g-hd-lte.jpg;BLU Studio G HD LTE;Released 2016, August;145g, 9.4mm thickness;Android 6.0;8GB storage, microSDXC;2;N/A;89,038 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6737;2200 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7, 12, 17;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, August;Available. Released 2016, August;145 x 72 x 9.4 mm (5.71 x 2.83 x 0.37 in);145 g (5.11 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~66.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 6.0 (Marshmallow);Mediatek MT6737 (28 nm);Quad-core 1.1 GHz Cortex-A53;Mali-T720;microSDXC;8GB 1GB RAM;5 MP, f/2.2, AF;LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Accelerometer, proximity;Removable Li-Po 2200 mAh battery;Black, Gold;;Up to 550 h (2G) / Up to 400 h (3G);Up to 22 h (2G) / Up to 14 h (3G);eMMC 5.0;;;;;;;;;;;;
https://www.gsmarena.com/blu_studio_g2-8323.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-g2.jpg;BLU Studio G2;Released 2016, August;145g, 9.4mm thickness;Android 6.0;8GB storage, microSDXC;0;N/A;105,840 hits;"5.0""";480x854 pixels;512 MB RAM;MT6580;2200 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;;HSPA 21.1/5.76 Mbps;2016, August;Available. Released 2016, August;145 x 72 x 9.4 mm (5.71 x 2.83 x 0.37 in);145 g (5.11 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~66.0% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 6.0 (Marshmallow);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 512MB RAM;5 MP, AF;LED flash;720p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Accelerometer, proximity;Removable Li-Po 2200 mAh battery;Black, Blue, Gold, White;;Up to 550 h (2G) / Up to 400 h (3G);Up to 22 h (2G) / Up to 14 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_studio_m_lte-8324.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-m-lte.jpg;BLU Studio M LTE;Released 2016, August;155g, 8.5mm thickness;Android 6.0;8GB storage, microSDXC;2;N/A;53,621 hits;"5.0""";480x854 pixels;1 GB RAM;MT6735;2200 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7, 12, 17;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, August;Available. Released 2016, August;145 x 72.5 x 8.5 mm (5.71 x 2.85 x 0.33 in);155 g (5.47 oz);Dual SIM (Micro-SIM);IPS LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~65.5% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 6.0 (Marshmallow);Mediatek MT6735 (28 nm);Quad-core 1.0 GHz Cortex-A53;Mali-T720;microSDXC;8GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;FM radio;microUSB 2.0, USB On-The-Go;Accelerometer, proximity;Li-Po 2300 mAh battery;Black, Blue, White;;Up to 550 h (2G) / Up to 400 h (3G);Up to 23 h (2G) / Up to 54 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_studio_c_8+8-8256.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-c88.jpg;BLU Studio C 8+8;Released 2016, August;152g, 8.5mm thickness;Android 6.0;8GB storage, microSDXC;2;N/A;81,224 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6580;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100 - S270Q;;HSPA 21.1/5.76 Mbps;2016, August;Available. Released 2016, August;144.4 x 72.5 x 8.5 mm (5.69 x 2.85 x 0.33 in);152 g (5.36 oz);Dual SIM (Micro-SIM, dual stand-by);LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~65.8% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 6.0 (Marshmallow);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 3000 mAh battery;Blue, Rose Gold, Bronze;;Up to 775 h (2G) / Up to 650 h (3G);Up to 32 h (2G) / Up to 24 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_studio_c_8+8_lte-8255.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-c88.jpg;BLU Studio C 8+8 LTE;Released 2016, August;143g, 8.5mm thickness;Android 6.0;8GB storage, microSDXC;1;N/A;55,686 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6735;3000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 7, 12, 17;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, August;Available. Released 2016, August;144.4 x 72.5 x 8.5 mm (5.69 x 2.85 x 0.33 in);143 g (5.04 oz);Dual SIM (Micro-SIM, dual stand-by);LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~65.8% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 6.0 (Marshmallow);Mediatek MT6735 (28 nm);Quad-core 1.0 GHz Cortex-A53;Mali-T720;microSDXC;8GB 1GB RAM;8 MP, AF;LED flash;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 3000 mAh battery;Black;;Up to 750 h (2G) / Up to 650 h (3G);Up to 30 h (2G) / Up to 20 h (3G);;;;;;;;;;;;;
https://www.gsmarena.com/blu_energy_diamond-8252.php;https://fdn2.gsmarena.com/vv/bigpic/blu-energy-diamond1.jpg;BLU Energy Diamond;Released 2016, August;184g, 12.7mm thickness;Android 6.0;8GB storage, microSDXC;3;N/A;87,510 hits;"5.0""";480x854 pixels;1 GB RAM;MT6580;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1700(AWS) / 1900 - E130U;;HSPA 21.1/5.76 Mbps;2016, August;Available. Released 2016, August;147.5 x 71.5 x 12.7 mm (5.81 x 2.81 x 0.5 in);184 g (6.49 oz);Dual SIM (Micro-SIM, dual stand-by);LCD capacitive touchscreen, 16M colors;5.0 inches, 68.9 cm(~65.3% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 6.0 (Marshmallow);Mediatek MT6580 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDXC;8GB 1GB RAM;5 MP, AF;LED flash;720@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;Yes, with A-GPS;Stereo FM radio;microUSB 2.0;Accelerometer, proximity;Removable Li-Po 4000 mAh battery;Grey, White, Pink, Gold, Blue;;Up to 900 h (2G) / Up to 875 h (3G);Up to 52 h (2G) / Up to 38 h (3G);;LED flash;;;;;;;;;;;
